Fe-C: 	 0.28189504978468277, 	 Fe-C: 	 0.28189504978468277 	 in ( C-C)
Fe-Si: 	 0.0006399798979828991, 	 Fe-Mn: 	 0.996773070693559 	 in ( Si-Mn)
Si-Fe: 	 0.24845058144847898, 	 Si-Mn: 	 0.06473909395469027 	 in ( Mn-Fe)
Mn-Si: 	 0.0001668829945307181, 	 Mn-Fe: 	 0.9975058424586348 	 in ( Si-Fe)
Fe-Si: 	 0.19331889598711924, 	 Fe-Si: 	 0.19331889598711924 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-Mn: 	 0.9969623260935677, 	 Fe-C: 	 0.0005010547282423239 	 in ( Mn-C)
Mn-Fe: 	 0.9979925879301789, 	 Mn-C: 	 1.1499112321804743e-05 	 in ( C-Fe)
C-Mn: 	 0.0060489528340708565, 	 C-Fe: 	 0.2638454537609 	 in ( Mn-Fe)
Fe-Mn: 	 0.49921285444514857, 	 Fe-Mn: 	 0.49921285444514857 	 in ( Mn-Mn)
Mn-Fe: 	 0.0, 	 Mn-Mn: 	 1.0 	 in ( Mn-Fe)
Mn-Mn: 	 1.0, 	 Mn-Fe: 	 0.0 	 in ( Mn-Fe)
Fe-Mn: 	 0.996773070693559, 	 Fe-Si: 	 0.0006399798979828991 	 in ( Mn-Si)
Mn-Fe: 	 0.9975058424586348, 	 Mn-Si: 	 0.0001668829945307181 	 in ( Si-Fe)
Si-Mn: 	 0.06473909395469027, 	 Si-Fe: 	 0.24845058144847898 	 in ( Mn-Fe)
Fe-Si: 	 0.20507864192207412, 	 Fe-C: 	 0.16053022479298817 	 in ( Si-C)
Si-Fe: 	 0.34873969598656657, 	 Si-C: 	 1.5619669799457245e-05 	 in ( C-Fe)
C-Si: 	 1.74218529657507e-05, 	 C-Fe: 	 0.3044810447921605 	 in ( Si-Fe)
Fe-Si: 	 0.0006399798979828991, 	 Fe-Mn: 	 0.996773070693559 	 in ( Si-Mn)
Si-Fe: 	 0.24845058144847898, 	 Si-Mn: 	 0.06473909395469027 	 in ( Mn-Fe)
Mn-Si: 	 0.0001668829945307181, 	 Mn-Fe: 	 0.9975058424586348 	 in ( Si-Fe)
Fe-Si: 	 0.19331889598711924, 	 Fe-Si: 	 0.19331889598711924 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-Mn: 	 0.9969623260935677, 	 Fe-C: 	 0.0005010547282423239 	 in ( Mn-C)
Mn-Fe: 	 0.9979925879301789, 	 Mn-C: 	 1.1499112321804743e-05 	 in ( C-Fe)
C-Mn: 	 0.0060489528340708565, 	 C-Fe: 	 0.2638454537609 	 in ( Mn-Fe)
Fe-Mn: 	 0.49921285444514857, 	 Fe-Mn: 	 0.49921285444514857 	 in ( Mn-Mn)
Mn-Fe: 	 0.0, 	 Mn-Mn: 	 1.0 	 in ( Mn-Fe)
Mn-Mn: 	 1.0, 	 Mn-Fe: 	 0.0 	 in ( Mn-Fe)
Fe-Mn: 	 0.996773070693559, 	 Fe-Si: 	 0.0006399798979828991 	 in ( Mn-Si)
Mn-Fe: 	 0.9975058424586348, 	 Mn-Si: 	 0.0001668829945307181 	 in ( Si-Fe)
Si-Mn: 	 0.06473909395469027, 	 Si-Fe: 	 0.24845058144847898 	 in ( Mn-Fe)
Fe-Si: 	 0.20507864192207412, 	 Fe-C: 	 0.16053022479298817 	 in ( Si-C)
Si-Fe: 	 0.34873969598656657, 	 Si-C: 	 1.5619669799457245e-05 	 in ( C-Fe)
C-Si: 	 1.74218529657507e-05, 	 C-Fe: 	 0.3044810447921605 	 in ( Si-Fe)
Fe-Si: 	 0.0006399798979828991, 	 Fe-Mn: 	 0.996773070693559 	 in ( Si-Mn)
Si-Fe: 	 0.24845058144847898, 	 Si-Mn: 	 0.06473909395469027 	 in ( Mn-Fe)
Mn-Si: 	 0.0001668829945307181, 	 Mn-Fe: 	 0.9975058424586348 	 in ( Si-Fe)
Fe-Si: 	 0.19331889598711924, 	 Fe-Si: 	 0.19331889598711924 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-Mn: 	 0.9969623260935677, 	 Fe-C: 	 0.0005010547282423239 	 in ( Mn-C)
Mn-Fe: 	 0.9979925879301789, 	 Mn-C: 	 1.1499112321804743e-05 	 in ( C-Fe)
C-Mn: 	 0.0060489528340708565, 	 C-Fe: 	 0.2638454537609 	 in ( Mn-Fe)
Fe-Mn: 	 0.49921285444514857, 	 Fe-Mn: 	 0.49921285444514857 	 in ( Mn-Mn)
Mn-Fe: 	 0.0, 	 Mn-Mn: 	 1.0 	 in ( Mn-Fe)
Mn-Mn: 	 1.0, 	 Mn-Fe: 	 0.0 	 in ( Mn-Fe)
Fe-Mn: 	 0.996773070693559, 	 Fe-Si: 	 0.0006399798979828991 	 in ( Mn-Si)
Mn-Fe: 	 0.9975058424586348, 	 Mn-Si: 	 0.0001668829945307181 	 in ( Si-Fe)
Si-Mn: 	 0.06473909395469027, 	 Si-Fe: 	 0.24845058144847898 	 in ( Mn-Fe)
Fe-Si: 	 0.20507864192207412, 	 Fe-C: 	 0.16053022479298817 	 in ( Si-C)
Si-Fe: 	 0.34873969598656657, 	 Si-C: 	 1.5619669799457245e-05 	 in ( C-Fe)
C-Si: 	 1.74218529657507e-05, 	 C-Fe: 	 0.3044810447921605 	 in ( Si-Fe)
Fe-Si: 	 0.0006399798979828991, 	 Fe-Mn: 	 0.996773070693559 	 in ( Si-Mn)
Si-Fe: 	 0.24845058144847898, 	 Si-Mn: 	 0.06473909395469027 	 in ( Mn-Fe)
Mn-Si: 	 0.0001668829945307181, 	 Mn-Fe: 	 0.9975058424586348 	 in ( Si-Fe)
Fe-Si: 	 0.19331889598711924, 	 Fe-Si: 	 0.19331889598711924 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-Mn: 	 0.9969623260935677, 	 Fe-C: 	 0.0005010547282423239 	 in ( Mn-C)
Mn-Fe: 	 0.9979925879301789, 	 Mn-C: 	 1.1499112321804743e-05 	 in ( C-Fe)
C-Mn: 	 0.0060489528340708565, 	 C-Fe: 	 0.2638454537609 	 in ( Mn-Fe)
Fe-Mn: 	 0.49921285444514857, 	 Fe-Mn: 	 0.49921285444514857 	 in ( Mn-Mn)
Mn-Fe: 	 0.0, 	 Mn-Mn: 	 1.0 	 in ( Mn-Fe)
Mn-Mn: 	 1.0, 	 Mn-Fe: 	 0.0 	 in ( Mn-Fe)
Fe-Mn: 	 0.996773070693559, 	 Fe-Si: 	 0.0006399798979828991 	 in ( Mn-Si)
Mn-Fe: 	 0.9975058424586348, 	 Mn-Si: 	 0.0001668829945307181 	 in ( Si-Fe)
Si-Mn: 	 0.06473909395469027, 	 Si-Fe: 	 0.24845058144847898 	 in ( Mn-Fe)
Fe-Si: 	 0.20507864192207412, 	 Fe-C: 	 0.16053022479298817 	 in ( Si-C)
Si-Fe: 	 0.34873969598656657, 	 Si-C: 	 1.5619669799457245e-05 	 in ( C-Fe)
C-Si: 	 1.74218529657507e-05, 	 C-Fe: 	 0.3044810447921605 	 in ( Si-Fe)
Fe-Si: 	 0.0006399798979828991, 	 Fe-Mn: 	 0.996773070693559 	 in ( Si-Mn)
Si-Fe: 	 0.24845058144847898, 	 Si-Mn: 	 0.06473909395469027 	 in ( Mn-Fe)
Mn-Si: 	 0.0001668829945307181, 	 Mn-Fe: 	 0.9975058424586348 	 in ( Si-Fe)
Fe-Si: 	 0.19331889598711924, 	 Fe-Si: 	 0.19331889598711924 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-Mn: 	 0.9969623260935677, 	 Fe-C: 	 0.0005010547282423239 	 in ( Mn-C)
Mn-Fe: 	 0.9979925879301789, 	 Mn-C: 	 1.1499112321804743e-05 	 in ( C-Fe)
C-Mn: 	 0.0060489528340708565, 	 C-Fe: 	 0.2638454537609 	 in ( Mn-Fe)
Fe-Mn: 	 0.49921285444514857, 	 Fe-Mn: 	 0.49921285444514857 	 in ( Mn-Mn)
Mn-Fe: 	 0.0, 	 Mn-Mn: 	 1.0 	 in ( Mn-Fe)
Mn-Mn: 	 1.0, 	 Mn-Fe: 	 0.0 	 in ( Mn-Fe)
Fe-Mn: 	 0.996773070693559, 	 Fe-Si: 	 0.0006399798979828991 	 in ( Mn-Si)
Mn-Fe: 	 0.9975058424586348, 	 Mn-Si: 	 0.0001668829945307181 	 in ( Si-Fe)
Si-Mn: 	 0.06473909395469027, 	 Si-Fe: 	 0.24845058144847898 	 in ( Mn-Fe)
Fe-Si: 	 0.20507864192207412, 	 Fe-C: 	 0.16053022479298817 	 in ( Si-C)
Si-Fe: 	 0.34873969598656657, 	 Si-C: 	 1.5619669799457245e-05 	 in ( C-Fe)
C-Si: 	 1.74218529657507e-05, 	 C-Fe: 	 0.3044810447921605 	 in ( Si-Fe)
Fe-Si: 	 0.0006399798979828991, 	 Fe-Mn: 	 0.996773070693559 	 in ( Si-Mn)
Si-Fe: 	 0.24845058144847898, 	 Si-Mn: 	 0.06473909395469027 	 in ( Mn-Fe)
Mn-Si: 	 0.0001668829945307181, 	 Mn-Fe: 	 0.9975058424586348 	 in ( Si-Fe)
Fe-Si: 	 0.19331889598711924, 	 Fe-Si: 	 0.19331889598711924 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-Mn: 	 0.9969623260935677, 	 Fe-C: 	 0.0005010547282423239 	 in ( Mn-C)
Mn-Fe: 	 0.9979925879301789, 	 Mn-C: 	 1.1499112321804743e-05 	 in ( C-Fe)
C-Mn: 	 0.0060489528340708565, 	 C-Fe: 	 0.2638454537609 	 in ( Mn-Fe)
Fe-Mn: 	 0.49921285444514857, 	 Fe-Mn: 	 0.49921285444514857 	 in ( Mn-Mn)
Mn-Fe: 	 0.0, 	 Mn-Mn: 	 1.0 	 in ( Mn-Fe)
Mn-Mn: 	 1.0, 	 Mn-Fe: 	 0.0 	 in ( Mn-Fe)
Fe-Mn: 	 0.996773070693559, 	 Fe-Si: 	 0.0006399798979828991 	 in ( Mn-Si)
Mn-Fe: 	 0.9975058424586348, 	 Mn-Si: 	 0.0001668829945307181 	 in ( Si-Fe)
Si-Mn: 	 0.06473909395469027, 	 Si-Fe: 	 0.24845058144847898 	 in ( Mn-Fe)
Fe-Si: 	 0.20507864192207412, 	 Fe-C: 	 0.16053022479298817 	 in ( Si-C)
Si-Fe: 	 0.34873969598656657, 	 Si-C: 	 1.5619669799457245e-05 	 in ( C-Fe)
C-Si: 	 1.74218529657507e-05, 	 C-Fe: 	 0.3044810447921605 	 in ( Si-Fe)
Fe-Si: 	 0.0006399798979828991, 	 Fe-Mn: 	 0.996773070693559 	 in ( Si-Mn)
Si-Fe: 	 0.24845058144847898, 	 Si-Mn: 	 0.06473909395469027 	 in ( Mn-Fe)
Mn-Si: 	 0.0001668829945307181, 	 Mn-Fe: 	 0.9975058424586348 	 in ( Si-Fe)
Fe-Si: 	 0.19331889598711924, 	 Fe-Si: 	 0.19331889598711924 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-Mn: 	 0.9969623260935677, 	 Fe-C: 	 0.0005010547282423239 	 in ( Mn-C)
Mn-Fe: 	 0.9979925879301789, 	 Mn-C: 	 1.1499112321804743e-05 	 in ( C-Fe)
C-Mn: 	 0.0060489528340708565, 	 C-Fe: 	 0.2638454537609 	 in ( Mn-Fe)
Fe-Mn: 	 0.49921285444514857, 	 Fe-Mn: 	 0.49921285444514857 	 in ( Mn-Mn)
Mn-Fe: 	 0.0, 	 Mn-Mn: 	 1.0 	 in ( Mn-Fe)
Mn-Mn: 	 1.0, 	 Mn-Fe: 	 0.0 	 in ( Mn-Fe)
Fe-Mn: 	 0.996773070693559, 	 Fe-Si: 	 0.0006399798979828991 	 in ( Mn-Si)
Mn-Fe: 	 0.9975058424586348, 	 Mn-Si: 	 0.0001668829945307181 	 in ( Si-Fe)
Si-Mn: 	 0.06473909395469027, 	 Si-Fe: 	 0.24845058144847898 	 in ( Mn-Fe)
Fe-Si: 	 0.20507864192207412, 	 Fe-C: 	 0.16053022479298817 	 in ( Si-C)
Si-Fe: 	 0.34873969598656657, 	 Si-C: 	 1.5619669799457245e-05 	 in ( C-Fe)
C-Si: 	 1.74218529657507e-05, 	 C-Fe: 	 0.3044810447921605 	 in ( Si-Fe)
Fe-Si: 	 0.0006399798979828991, 	 Fe-Mn: 	 0.996773070693559 	 in ( Si-Mn)
Si-Fe: 	 0.24845058144847898, 	 Si-Mn: 	 0.06473909395469027 	 in ( Mn-Fe)
Mn-Si: 	 0.0001668829945307181, 	 Mn-Fe: 	 0.9975058424586348 	 in ( Si-Fe)
Fe-Si: 	 0.19331889598711924, 	 Fe-Si: 	 0.19331889598711924 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-Mn: 	 0.9969623260935677, 	 Fe-C: 	 0.0005010547282423239 	 in ( Mn-C)
Mn-Fe: 	 0.9979925879301789, 	 Mn-C: 	 1.1499112321804743e-05 	 in ( C-Fe)
C-Mn: 	 0.0060489528340708565, 	 C-Fe: 	 0.2638454537609 	 in ( Mn-Fe)
Fe-Mn: 	 0.49921285444514857, 	 Fe-Mn: 	 0.49921285444514857 	 in ( Mn-Mn)
Mn-Fe: 	 0.0, 	 Mn-Mn: 	 1.0 	 in ( Mn-Fe)
Mn-Mn: 	 1.0, 	 Mn-Fe: 	 0.0 	 in ( Mn-Fe)
Fe-Mn: 	 0.996773070693559, 	 Fe-Si: 	 0.0006399798979828991 	 in ( Mn-Si)
Mn-Fe: 	 0.9975058424586348, 	 Mn-Si: 	 0.0001668829945307181 	 in ( Si-Fe)
Si-Mn: 	 0.06473909395469027, 	 Si-Fe: 	 0.24845058144847898 	 in ( Mn-Fe)
Fe-Si: 	 0.20507864192207412, 	 Fe-C: 	 0.16053022479298817 	 in ( Si-C)
Si-Fe: 	 0.34873969598656657, 	 Si-C: 	 1.5619669799457245e-05 	 in ( C-Fe)
C-Si: 	 1.74218529657507e-05, 	 C-Fe: 	 0.3044810447921605 	 in ( Si-Fe)
Fe-Si: 	 0.0006399798979828991, 	 Fe-Mn: 	 0.996773070693559 	 in ( Si-Mn)
Si-Fe: 	 0.24845058144847898, 	 Si-Mn: 	 0.06473909395469027 	 in ( Mn-Fe)
Mn-Si: 	 0.0001668829945307181, 	 Mn-Fe: 	 0.9975058424586348 	 in ( Si-Fe)
Fe-Si: 	 0.19331889598711924, 	 Fe-Si: 	 0.19331889598711924 	 in ( Si-Si)
Si-Fe: 	 0.0, 	 Si-Si: 	 1.0 	 in ( Si-Fe)
Si-Si: 	 1.0, 	 Si-Fe: 	 0.0 	 in ( Si-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
Mn-C: 	 1.1499112321804743e-05, 	 Mn-Fe: 	 0.9979925879301789 	 in ( C-Fe)
Fe-C: 	 0.16053022479298817, 	 Fe-Si: 	 0.20507864192207412 	 in ( C-Si)
C-Fe: 	 0.3044810447921605, 	 C-Si: 	 1.74218529657507e-05 	 in ( Si-Fe)
Si-C: 	 1.5619669799457245e-05, 	 Si-Fe: 	 0.34873969598656657 	 in ( C-Fe)
Fe-C: 	 0.17092790873182764, 	 Fe-C: 	 0.17092790873182764 	 in ( C-C)
C-Fe: 	 0.0, 	 C-C: 	 1.0 	 in ( C-Fe)
C-C: 	 1.0, 	 C-Fe: 	 0.0 	 in ( C-Fe)
Fe-C: 	 0.0005010547282423239, 	 Fe-Mn: 	 0.9969623260935677 	 in ( C-Mn)
C-Fe: 	 0.2638454537609, 	 C-Mn: 	 0.0060489528340708565 	 in ( Mn-Fe)
